1.0000000000e-03 -0.000467% 3.2667381849e-02 6.5334458376e-02 -3.0532118119e-07 6.6322357844e-03 -0.001967% 2.2654746795e-01 4.5308602155e-01 -8.9143539054e-06 2.2563710322e-02 0.010694% 5.7462422961e-01 1.1493713748e+00 1.2291555032e-04 8.3661291299e-01 7.7209549844e-01 7.7208869046e-01 6.6505668313e-01 6.6504341515e-01 6.6500368803e-01 5.0301048217e-01 5.0304231894e-01 5.0313772291e-01 5.0329637613e-01 1497 4 126
1.0964781961e-03 -0.000502% 3.5822329483e-02 7.1644299621e-02 -3.5934480058e-07 7.2748757021e-03 -0.002088% 2.4834872505e-01 4.9668707757e-01 -1.0372526570e-05 2.4734883120e-02 0.011441% 6.2950966823e-01 1.2591633947e+00 1.4405825856e-04 8.3659458226e-01 7.7208680994e-01 7.7207950671e-01 6.6502342015e-01 6.6500936221e-01 6.6496727545e-01 5.0303342627e-01 5.0306737637e-01 5.0316910593e-01 5.0333825402e-01 950 2 82
1.2022644346e-03 -0.000538% 3.9282189504e-02 7.8563956249e-02 -4.2275902632e-07 7.9800115098e-03 -0.002215% 2.7224137083e-01 5.4447068377e-01 -1.2057892581e-05 2.7114468353e-02 0.012235% 6.8957669614e-01 1.3793221480e+00 1.6875568307e-04 8.3657485881e-01 7.7207743170e-01 7.7206960073e-01 6.6498759277e-01 6.6497271401e-01 6.6492817617e-01 5.0305829332e-01 5.0309447171e-01 5.0320287000e-01 5.0338307908e-01 923 2 78
1.3182567386e-03 -0.000577% 4.3076459079e-02 8.6152420994e-02 -4.9716390321e-07 8.7537591122e-03 -0.002346% 2.9842461136e-01 5.9683521954e-01 -1.4003184633e-05 2.9722380149e-02 0.013078% 7.5530200915e-01 1.5108016069e+00 1.9758854979e-04 8.3655364573e-01 7.7206731144e-01 7.7205891847e-01 6.6494901923e-01 6.6493328987e-01 6.6488621288e-01 5.0308523616e-01 5.0312376094e-01 5.0323918030e-01 5.0343103127e-01 943 2 80
1.4454397707e-03 -0.000619% 4.7237492381e-02 9.4474400346e-02 -5.8441569943e-07 9.6028393432e-03 -0.002483% 3.2711632538e-01 6.5421640533e-01 -1.6245436786e-05 3.2580419419e-02 0.013975% 8.2720360692e-01 1.6546384431e+00 2.3122923249e-04 8.3653084028e-01 7.7205639385e-01 7.7204740294e-01 6.6490750642e-01 6.6489089796e-01 6.6484119775e-01 5.0311441879e-01 5.0315541086e-01 5.0327821193e-01 5.0348229888e-01 914 2 78
1.5848931925e-03 -0.000663% 5.1800776404e-02 1.0360086613e-01 -6.8668072986e-07 1.0534638406e-02 -0.002625% 3.5855474345e-01 7.1709066079e-01 -1.8826121745e-05 3.5712449507e-02 0.014926% 9.0584382772e-01 1.8119581108e+00 2.7045530840e-04 8.3650633389e-01 7.7204461944e-01 7.7203499284e-01 6.6486285016e-01 6.6484533594e-01 6.6479293408e-01 5.0314601669e-01 5.0318959936e-01 5.0332014979e-01 5.0353707790e-01 868 2 76
1.7378008287e-03 -0.000710% 5.6805234535e-02 1.1360966259e-01 -8.0647740920e-07 1.1557274926e-02 -0.002773% 3.9300027123e-01 7.8597875081e-01 -2.1791654391e-05 3.9144588261e-02 0.015936% 9.9183251250e-01 1.9839811903e+00 3.1616529377e-04 8.3648001207e-01 7.7203192479e-01 7.7202162299e-01 6.6481483486e-01 6.6479639054e-01 6.6474121558e-01 5.0318021723e-01 5.0322651576e-01 5.0336518877e-01 5.0359557188e-01 892 2 78
1.9054607180e-03 -0.000760% 6.2293558921e-02 1.2458617111e-01 -9.4673224051e-07 1.2679673750e-02 -0.002925% 4.3073745582e-01 8.6144971794e-01 -2.5193703196e-05 4.2905417178e-02 0.017007% 1.0858302517e+00 2.1720298994e+00 3.6939610356e-04 8.3645175425e-01 7.7201824231e-01 7.7200722399e-01 6.6476323324e-01 6.6474383733e-01 6.6468582653e-01 5.0321722050e-01 5.0326636143e-01 5.0341353402e-01 5.0365799155e-01 834 2 76
2.0892961309e-03 -0.000813% 6.8312574775e-02 1.3662403871e-01 -1.1108428828e-06 1.3911647325e-02 -0.003081% 4.7207710553e-01 9.4412512150e-01 -2.9089560908e-05 4.7026209434e-02 0.018142% 1.1885516882e+00 2.3775347198e+00 4.3134350380e-04 8.3642143368e-01 7.7200349999e-01 7.7199172205e-01 6.6470780621e-01 6.6468744066e-01 6.6462654174e-01 5.0325723953e-01 5.0330935008e-01 5.0346540102e-01 5.0372455474e-01 853 2 76
2.2908676528e-03 -0.000870% 7.4913640875e-02 1.4982597900e-01 -1.3027502971e-06 1.5263986087e-02 -0.003242% 5.1735857629e-01 1.0346836100e+00 -3.3542625515e-05 5.1541177451e-02 0.019346% 1.3007688653e+00 2.6020411172e+00 5.0338663282e-04 8.3638891583e-01 7.7198762077e-01 7.7197503835e-01 6.6464829984e-01 6.6462695058e-01 6.6456312323e-01 5.0330050274e-01 5.0335571025e-01 5.0352101841e-01 5.0379548959e-01 1248 3 114
