1.0000000000e-03 0.001374% 3.2468331255e-02 6.4937554922e-02 8.9241135222e-07 6.4091658177e-03 0.003108% 2.2624204240e-01 4.5249814723e-01 1.4062426680e-05 2.4226705499e-02 -0.027339% 5.5933994647e-01 1.1183741424e+00 -3.0575052162e-04 8.4170237449e-01 7.7642748109e-01 7.7644761333e-01 6.7176759722e-01 6.7178865751e-01 6.7185216817e-01 4.9602376877e-01 4.9594401907e-01 4.9570422022e-01 4.9530271092e-01 1449 4 114
1.0964781961e-03 0.001436% 3.5604303164e-02 7.1209629009e-02 1.0226814688e-06 7.0311177545e-03 0.003227% 2.4801383007e-01 4.9604366658e-01 1.6006451810e-05 2.6551457323e-02 -0.028594% 6.1277147151e-01 1.2251926076e+00 -3.5033541738e-04 8.4167141422e-01 7.7640752288e-01 7.7642855105e-01 6.7171164146e-01 6.7173346324e-01 6.7179928547e-01 4.9608898187e-01 4.9600585097e-01 4.9575586122e-01 4.9533720783e-01 1210 3 102
1.2022644346e-03 0.001501% 3.9043227589e-02 7.8087627057e-02 1.1718800731e-06 7.7135944588e-03 0.003349% 2.7187355520e-01 5.4376532259e-01 1.8212184779e-05 2.9098663100e-02 -0.029910% 6.7124152040e-01 1.3420816224e+00 -4.0141839056e-04 8.4163906725e-01 7.7638665249e-01 7.7640861374e-01 6.7165323470e-01 6.7167583328e-01 6.7174401496e-01 4.9615700864e-01 4.9607037170e-01 4.9580981276e-01 4.9537337201e-01 1027 3 96
1.3182567386e-03 0.001568% 4.2814369356e-02 8.5630081452e-02 1.3427399461e-06 8.4625098502e-03 0.003475% 2.9801992558e-01 5.9606056484e-01 2.0713680759e-05 3.1889519101e-02 -0.031290% 7.3521163142e-01 1.4699633128e+00 -4.5995008746e-04 8.4160527360e-01 7.7636482957e-01 7.7638776226e-01 6.7159227509e-01 6.7161566495e-01 6.7168625160e-01 4.9622796132e-01 4.9613769044e-01 4.9586617453e-01 4.9541128643e-01 1182 3 108
1.4454397707e-03 0.001638% 4.6949816675e-02 9.3901171738e-02 1.5383871058e-06 9.2843585624e-03 0.003604% 3.2667023450e-01 6.5336401805e-01 2.3549054448e-05 3.4947228848e-02 -0.032737% 8.0518281094e-01 1.6098386015e+00 -5.2702041312e-04 8.4156997242e-01 7.7634201226e-01 7.7636595601e-01 6.7152866056e-01 6.7155285503e-01 6.7162588883e-01 4.9630195239e-01 4.9620791686e-01 4.9592504758e-01 4.9545103688e-01 1194 3 108
1.5848931925e-03 0.001712% 5.1484753232e-02 1.0297126886e-01 1.7623953627e-06 1.0186273680e-02 0.003737% 3.5806203506e-01 7.1615083115e-01 2.6761026641e-05 3.8297191125e-02 -0.034257% 8.8169834600e-01 1.7627928119e+00 -6.0388006360e-04 8.4153310078e-01 7.7631815702e-01 7.7634315274e-01 6.7146228613e-01 6.7148729720e-01 6.7156281642e-01 4.9637909706e-01 4.9628116356e-01 4.9598653637e-01 4.9549271321e-01 1198 3 108
1.7378008287e-03 0.001788% 5.6457755706e-02 1.1291753026e-01 2.0188501088e-06 1.1176089995e-02 0.003873% 3.9245494809e-01 7.8494029361e-01 3.0397431376e-05 4.1967205598e-02 -0.035853% 9.6534668262e-01 1.9300014005e+00 -6.9196470715e-04 8.4149459353e-01 7.7629321861e-01 7.7631930847e-01 6.7139304364e-01 6.7141888175e-01 6.7149692012e-01 4.9645951361e-01 4.9635754635e-01 4.9605074897e-01 4.9553640964e-01 1200 3 102
1.9054607180e-03 0.001867% 6.1911119505e-02 1.2382455143e-01 2.3124210856e-06 1.2262413548e-02 0.004012% 4.3013261383e-01 8.6029973941e-01 3.4511754011e-05 4.5987697469e-02 -0.037531% 1.0567643494e+00 2.1127357760e+00 -7.9292272952e-04 8.4145438328e-01 7.7626714998e-01 7.7629437744e-01 6.7132082177e-01 6.7134749560e-01 6.7142808163e-01 4.9654332319e-01 4.9643718410e-01 4.9611779713e-01 4.9558222498e-01 1084 3 96
2.0892961309e-03 0.001950% 6.7891215458e-02 1.3578507936e-01 2.6484449908e-06 1.3454698126e-02 0.004154% 4.7140479583e-01 9.4284875537e-01 3.9163712374e-05 5.0391962867e-02 -0.039295% 1.1566388915e+00 2.3123691358e+00 -9.0864722431e-04 8.4141240038e-01 7.7623990229e-01 7.7626831207e-01 6.7124550611e-01 6.7127302230e-01 6.7135617856e-01 4.9663064978e-01 4.9652019873e-01 4.9618779628e-01 4.9563026277e-01 1005 3 96
2.2908676528e-03 0.002037% 7.4448880298e-02 1.4890079362e-01 3.0330203178e-06 1.4763329444e-02 0.004299% 5.1660964408e-01 1.0332637081e+00 4.4419887452e-05 5.5216436746e-02 -0.041152% 1.2657117677e+00 2.5303822225e+00 -1.0413129408e-03 8.4136857281e-01 7.7621142480e-01 7.7624106287e-01 6.7116697897e-01 6.7119534190e-01 6.7128108423e-01 4.9672162024e-01 4.9660671530e-01 4.9626086571e-01 4.9568063157e-01 905 3 90
