1.0000000000e-03 -0.002339% 3.2802960761e-02 6.5604387346e-02 -1.5341765342e-06 5.8323999742e-03 -0.005458% 2.3220369653e-01 4.6438204528e-01 -2.5347772737e-05 3.2876167929e-02 0.059143% 5.0555075383e-01 1.0116998589e+00 5.9835125440e-04 8.6676272789e-01 8.0017477360e-01 8.0013946634e-01 7.0302362546e-01 7.0298461452e-01 7.0286808094e-01 4.5907580829e-01 4.5923817629e-01 4.5972367341e-01 4.6052752089e-01 2076 5 166
1.0964781961e-03 -0.002505% 3.5991489518e-02 7.1981175633e-02 -1.8034023811e-06 6.4090693207e-03 -0.005689% 2.5465737040e-01 5.0928576811e-01 -2.8972691351e-05 3.6024237663e-02 0.062990% 5.5406895717e-01 1.1088363657e+00 6.9845138981e-04 8.6666020149e-01 8.0012335572e-01 8.0008555031e-01 7.0283407870e-01 7.0279349706e-01 7.0267230242e-01 4.5921049632e-01 4.5938304720e-01 4.5989889027e-01 4.6075264662e-01 1206 3 111
1.2022644346e-03 -0.002683% 3.9491691612e-02 7.8981264271e-02 -2.1189536213e-06 7.0438365094e-03 -0.005914% 2.7928332558e-01 5.5853361728e-01 -3.3033878721e-05 3.9471540153e-02 0.067044% 6.0720189833e-01 1.2152185247e+00 8.1472800056e-04 8.6655008876e-01 8.0006786665e-01 8.0002740783e-01 7.0263036850e-01 7.0258826537e-01 7.0246256006e-01 4.5935622462e-01 4.5953943873e-01 4.6008704703e-01 4.6099300671e-01 1350 3 120
1.3182567386e-03 -0.002871% 4.3334298518e-02 8.6666108441e-02 -2.4885943389e-06 7.7427290456e-03 -0.006132% 3.0629142074e-01 6.1254527924e-01 -3.7562231921e-05 4.3246102501e-02 0.071313% 6.6537863891e-01 1.3317069517e+00 9.4967384475e-04 8.6643188803e-01 8.0000799940e-01 7.9996472500e-01 7.0241155079e-01 7.0236799626e-01 7.0223799277e-01 4.5951383421e-01 4.5970819487e-01 4.6028899509e-01 4.6124945980e-01 1267 3 117
1.4454397707e-03 -0.003072% 4.7553107723e-02 9.5103294103e-02 -2.9213433562e-06 8.5124256271e-03 -0.006339% 3.3591161775e-01 6.7178065118e-01 -4.2584316680e-05 4.7378499025e-02 0.075803% 7.2906586232e-01 1.4592378654e+00 1.1061407819e-03 8.6630507201e-01 7.9994342558e-01 7.9989716660e-01 7.0217663414e-01 7.0213172185e-01 7.0199770275e-01 4.5968422004e-01 4.5989021077e-01 4.6050562864e-01 4.6152289352e-01 1337 3 117
1.5848931925e-03 -0.003284% 5.2185291777e-02 1.0436715589e-01 -3.4276644044e-06 9.3603295762e-03 -0.006531% 3.6839584692e-01 7.3674357425e-01 -4.8119579642e-05 5.1902068364e-02 0.080521% 7.9877065047e-01 1.5988286861e+00 1.2873851488e-03 8.6616908830e-01 7.9987379447e-01 7.9982437526e-01 7.0192458112e-01 7.0187843128e-01 7.0174075801e-01 4.5986833209e-01 4.6008643326e-01 4.6073788353e-01 4.6181422068e-01 1409 3 114
1.7378008287e-03 -0.003509% 5.7271738795e-02 1.1453945791e-01 -4.0196820680e-06 1.0294650982e-02 -0.006705% 4.0402003004e-01 8.0798588322e-01 -5.4176865962e-05 5.6853146305e-02 0.085472% 8.7504335369e-01 1.7515838264e+00 1.4971190415e-03 8.6602335927e-01 7.9979873176e-01 7.9974597026e-01 7.0165430875e-01 7.0160707128e-01 7.0146619322e-01 4.6006717687e-01 4.6029786192e-01 4.6098673727e-01 4.6212437772e-01 1212 3 114
1.9054607180e-03 -0.003748% 6.2857426763e-02 1.2571014210e-01 -4.7114295093e-06 1.1324498251e-02 -0.006856% 4.4308626605e-01 8.8611178230e-01 -6.0749806674e-05 6.2271315066e-02 0.090664% 9.5848051394e-01 1.9187005939e+00 1.7395660320e-03 8.6586728260e-01 7.9971783828e-01 7.9966154641e-01 7.0136469022e-01 7.0131654802e-01 7.0117301213e-01 4.6028181806e-01 4.6052554935e-01 4.6125320798e-01 4.6245432153e-01 1228 3 114
2.0892961309e-03 -0.004000% 6.8991835169e-02 1.3797815121e-01 -5.5191241641e-06 1.2459980249e-02 -0.006978% 4.8592518851e-01 9.7178256601e-01 -6.7811015805e-05 6.8199669729e-02 0.096100% 1.0497278092e+00 2.1014751404e+00 2.0195218803e-03 8.6570023206e-01 7.9963068897e-01 7.9957067311e-01 7.0105455736e-01 7.0100572974e-01 7.0086019038e-01 4.6051337685e-01 4.6077060092e-01 4.6153835268e-01 4.6280502555e-01 1240 3 111
2.2908676528e-03 -0.004266% 7.5729397293e-02 1.5145233311e-01 -6.4614807319e-06 1.3712320192e-02 -0.007066% 5.3289850028e-01 1.0657216958e+00 -7.5304759441e-05 7.4685102124e-02 0.101786% 1.1494829707e+00 2.3013083623e+00 2.3424208371e-03 8.6552155847e-01 7.9953683159e-01 7.9947289325e-01 7.0072270347e-01 7.0067344960e-01 7.0052667861e-01 4.6076303173e-01 4.6103417421e-01 4.6184326549e-01 4.6317747621e-01 1199 3 108
